Transaction_ID,Date,Time,Sender_ID,Receiver_ID,Sender_Country,Receiver_Country,Payment_Method,Transaction_Amount,Transaction_Currency,Transaction_Velocity,Unusual_Time,Multiple_Currency_Conversions,Repeated_Failed_Attempts,Is_Fraudulent,Is_Known_Fraudster,Is_Sanctioned_Entity
9b303d2b-95bf-4c65-89bc-5f498b8868d2,2024-09-22,02:16:59,b3cb82f3-4535-4517-8208-5750f1cb27ca,4b811124-2c92-45dc-9950-1aa6e3b382d4,USA,Japan,UPI,182130.03,USD,8,True,False,3,False,True,False
e9a8dfc0-5db9-487d-a5a2-5fad1b9af6c2,2024-02-02,06:55:26,47005d02-4017-44d9-ab9f-be093acd20a7,5627e4e0-dbd2-4d68-a672-3cbc4c2944b9,Australia,USA,UPI,95608.99,AUD,3,False,False,0,False,False,False
69662f20-dfe9-48a0-aa3a-57861f850aa9,2023-12-05,00:40:55,815d5dfd-31cc-4e73-a2ed-7e3ed2fee374,826d7ce7-0478-4c2e-bc63-4be3790a3fcd,France,Brazil,PayPal,59723.99,EUR,3,False,False,1,False,False,False
ef51ed5e-396c-4669-8549-7b7ba6a5d51b,2023-11-10,21:46:09,05ea3944-da05-4df9-a34c-597511ae7ddc,a6ed81e3-c6ce-4238-9b59-9cff94f9714f,Canada,Netherlands,Payoneer,14986.77,CAD,2,False,False,0,False,False,False
c1d750f5-5748-43ea-a3cb-f0f3e208303f,2023-11-04,21:00:03,b058a186-6e16-40b9-afe4-f26b9c0ac298,970b8bcd-8cee-491f-a6e1-605ac01e445d,Japan,Brazil,bank transfer,19822.1,JPY,1,False,False,0,False,False,False
838a1c9e-d897-425e-80dc-288052dce5a4,2024-02-14,05:57:27,b4cfbc58-358b-4692-a5ba-83cba742e87a,f529edaa-eb8c-41ff-a340-7489627a0f28,Germany,France,Skrill,58017.98,EUR,4,False,False,0,False,False,False
6fb4a409-669f-4bfb-9d67-0e3d55cc5e7b,2023-11-14,05:23:06,8afe90c8-3060-46be-b5c3-7035a5759c50,6bba7120-b3c6-4ab1-8eaf-c37a7cc58784,Netherlands,India,Skrill,10971.2,EUR,3,False,False,1,False,False,False
47c1f3da-ef25-494f-82d6-aeb76b022e55,2024-04-11,00:36:10,9accdbb8-2ce3-4832-9c0a-de76974f466b,36003df0-f79a-4da2-8bd6-96c8d304bc56,France,USA,UPI,56970.17,EUR,2,False,False,2,False,False,False
55ed581c-e4df-46d2-bc01-08688406dbb8,2023-11-26,05:31:35,4d88f8bc-022e-44b8-b5d8-0a6c408a5398,f1543da8-0636-4620-979a-06b54797ae73,Japan,UK,PayPal,48645.7,JPY,1,False,False,0,False,False,False
edaa8499-df4d-4aa5-b725-10e7ee56374c,2023-11-27,04:36:10,75806230-ccb4-4a9c-9ac8-ed3fbb27274e,6b815382-17c9-490f-85af-422f86003eed,Brazil,Japan,UPI,78955.81,BRL,3,False,False,1,False,False,False
8fb13bd0-20bd-4d30-a50e-a5735f5b90b5,2023-11-22,02:01:11,71b9899a-1da6-4878-8a9d-ed5369491d75,dbe57610-735f-4e73-b1d2-0c5ea717db9c,Brazil,USA,Payoneer,40564.0,BRL,1,False,False,1,False,False,False
1289e74a-581b-46f6-a6f0-fdd41fa2f0a3,2024-02-23,04:20:00,02979c2b-8cb7-45df-982d-fb9ad57d206f,e1261cab-df4e-4a36-8231-790c37d01bfb,Netherlands,Brazil,UPI,72165.84,EUR,1,True,False,0,False,False,False
5cca015b-3e00-4f6d-afb9-f75b77c11597,2024-10-14,01:05:49,b1462783-3f02-48f5-9143-b63cb014a25e,441978fd-3007-491a-a4b9-bafbbe5d35b8,Japan,UK,Payoneer,15991.33,JPY,3,False,False,0,False,False,False
350c56cb-934a-4498-a704-26f5ebb4d321,2024-01-06,09:58:55,65f40829-ffcc-49d4-875e-42b4ebe712f0,8d03ec2b-ab50-4908-9540-91794ce43ab9,Brazil,Canada,PayPal,46587.9,BRL,4,False,False,1,False,False,False
df5ec102-9d7c-4227-8824-ff8497c3553a,2023-10-28,06:47:20,850e9b2d-bb6a-402a-b396-ef36861266cc,f93e4473-88f0-47e3-b3f1-aac01e1efc61,Canada,Netherlands,Payoneer,3732.38,CAD,2,False,False,0,False,False,False
92335ee2-43e7-4945-8465-cb4bbe402938,2024-02-13,16:51:15,a576d82c-c739-427d-b6aa-11f32ed16bbf,0ba5bf5f-659a-4af5-b9c6-4acd49b90ca2,Netherlands,Canada,Cryptocurrency,65123.94,EUR,4,False,False,0,False,False,False
abb7e9d1-0bc3-4e73-a4be-1cf92e1d4519,2024-09-22,14:11:19,01e047a9-76d2-43c7-84b0-b440fb3139fb,eb8b9d17-e4c7-4a8b-9000-58ad7402aec6,Germany,India,UPI,81291.64,EUR,1,True,False,0,False,False,False
21bd46f2-cfad-44c3-93ec-4e4b14274669,2024-06-11,06:27:17,17a8bd56-8e6e-4e36-af04-b83f96967d40,c5180ac9-ceab-4bf0-a18f-7f0fcb85ecad,Netherlands,Australia,PayPal,41325.63,EUR,1,False,False,0,False,False,False
d3bda6ac-fbe2-46a6-b168-5fc9159613e9,2024-02-09,14:21:36,37b58a2a-41ba-458a-947b-f18d86675044,7b51c341-4e52-4b9e-9059-9231185ccb8f,Japan,Canada,UPI,65323.01,JPY,3,True,True,2,False,False,False
615ea51d-02f3-4fc1-9674-28b3a4047cf4,2024-09-24,15:15:59,491b4d1c-7a07-4476-8836-4025308f50ed,4bf868ad-7522-4b6e-b470-0097a70d6f16,Japan,Canada,Cryptocurrency,60923.61,JPY,3,False,False,0,False,False,False
cca161fe-a92f-4606-b1cd-5de11f629a05,2023-10-22,04:36:33,ec695e3d-14b5-4261-a3f1-6b796817e05e,4156ed40-f5e1-4044-b102-0da5196f50f4,India,Netherlands,UPI,78837.3,INR,2,False,False,0,False,False,False
a790028b-0537-4ec8-a528-a9b9db58c543,2024-08-23,19:02:36,c807f4a4-83db-4b5b-a301-e8299c20be8a,a91ac47e-d160-4aff-8a70-be80360cec7d,France,Netherlands,Payoneer,6983.18,EUR,2,False,False,1,False,False,False
cace7e45-8381-4f9c-99f7-a438edcbb4e8,2023-12-15,10:56:55,7d1ecb32-78c6-4139-8a53-d31024bcc6a4,1e0d683b-02bb-4457-98ca-45d085105532,Australia,Australia,UPI,66130.58,AUD,3,False,True,0,False,False,False
9a89e2ab-1ed5-4530-8644-d0fbf6b2a2b5,2024-08-05,02:29:21,36f38b83-fb44-4fae-a6f0-0bc2910319ac,74e6afb9-6f24-4498-b568-92ebceb0b3fc,UK,USA,bank transfer,91567.41,GBP,2,True,False,1,False,False,False
e605239e-c29b-411d-bb8f-721c016b8a94,2024-03-03,03:46:08,d4c25896-6383-449a-a3ea-ed4dee53a2d5,37e69ac7-b49e-4407-9383-e02b4b93aa7c,France,Netherlands,Cryptocurrency,26425.36,EUR,3,True,False,1,False,False,False
92836176-beb2-4bef-b016-fac7e5e277b4,2024-08-20,15:32:07,a5afb28e-59f4-4b79-ad59-20774765506d,681dd184-0577-4c7e-ad09-8ed3b88ea0cc,Netherlands,India,Cryptocurrency,52232.25,EUR,4,False,False,1,False,False,False
044ad934-cba6-467d-b457-d2b276fc7761,2024-01-22,18:18:10,0f56857e-33cb-4d86-ac94-f42568949c93,565c8dc8-7293-4556-93f7-0ac8d287eebb,USA,India,PayPal,51304.3,USD,3,False,False,1,False,False,False
aedf8ce0-f3cc-456c-88d3-92b475b0c847,2024-05-04,00:42:50,cc3d1c50-f958-4a5e-8e00-3c649058b89c,7e5db77e-66e1-4e63-85c8-25e507cbef93,UK,Australia,Payoneer,61675.37,GBP,3,False,False,0,False,False,False
49eadc30-cc3e-4337-82d3-cb6e718c01c3,2024-03-15,11:58:36,98a9885d-1ca1-4265-a0f7-2139977a8251,15476155-b333-40a0-a41e-811801181839,Canada,Germany,Payoneer,68282.88,CAD,2,False,True,0,False,False,False
5816ebe9-5f23-48cb-8c10-648a609c4744,2024-01-05,23:27:10,0b9189ba-1204-4e5c-bc63-58ccf9972181,4beca567-6caa-49ff-a143-d455eee15ef7,Germany,Canada,PayPal,28704.0,EUR,4,False,False,2,False,False,False
5cbcd965-0dd6-463c-8cd3-8f4dd85da891,2023-12-25,14:12:00,a4abc17b-f641-433a-8a5a-96e0c99231e9,c7f3bcbf-fda1-46e4-b189-a43e8c8222e0,Japan,USA,PayPal,13393.36,JPY,3,False,False,0,False,False,False
1bee9bf6-79cf-4ec4-b1b2-2ec2fc242193,2024-06-30,01:06:08,39522567-f381-4fe2-9647-e774e46be043,28156ec3-77e5-4b42-8563-e80f88bff2f6,Germany,Brazil,bank transfer,92711.03,EUR,2,False,False,0,False,False,False
8891c1d8-f196-4b7f-8ed3-00cb395b7364,2023-11-22,19:55:18,30f3aec3-6729-40e9-bb26-b5425c3ab196,79f1135c-693f-4099-b485-4ee189003640,Japan,Canada,Cryptocurrency,45122.67,JPY,3,False,False,0,False,False,False
b13abbc7-9a36-4045-a908-cae983476569,2023-12-16,00:14:02,b378f414-6ef6-4c89-a38c-6ed5580de474,6d0cdb37-a3b3-4b80-9dc9-a2aef6411ece,Germany,Canada,PayPal,72062.49,EUR,2,False,False,1,False,False,False
94d62b6f-ea21-446a-abae-44052d844d19,2024-04-11,01:43:14,f3e6ae28-8830-4a54-aff7-ce1ed85f0b52,6d725c63-1640-4f48-af85-64e161114674,Germany,USA,Cryptocurrency,73752.8,EUR,1,False,False,2,False,False,False
b8ae6fa9-f8ac-4be8-b1c9-f9a18b694254,2024-03-24,19:06:55,d81a634d-f9b6-481b-a3c0-33bf595ad952,befbd5aa-6ab1-4825-8797-c52f6990bb03,Brazil,Canada,Payoneer,29075.2,BRL,2,False,False,0,False,False,False
15dccdea-0dc0-4dd4-a737-c29be09b231e,2024-04-24,21:24:18,10f34fad-bae5-441a-887d-1c9ae25d1053,7c1d24e7-2d93-42b9-9be1-acca3dc58df1,Germany,Netherlands,UPI,84121.68,EUR,7,False,False,5,True,False,False
b29d743d-66a6-4708-baa7-6a583d0256e3,2024-02-29,01:45:18,3a623516-6fe4-40f2-a0c9-d672e805b94a,dafbff8b-6fc2-45ca-8c17-5b10044e5389,USA,Netherlands,UPI,97685.17,USD,4,False,False,0,False,False,False
2e43353f-fb7e-442b-b991-93bcd0fc331e,2024-08-17,17:44:58,56bf007a-c9d7-40d7-900e-ee303f442d53,e04c46b8-834b-4ccb-bf89-ee0287f9c564,Canada,Canada,UPI,74046.53,CAD,2,False,False,3,False,False,False
195a920e-21b9-4676-8438-c07fcc25764d,2024-07-25,21:44:01,86eb4670-7c78-4396-9298-bae3fb820135,9369d82a-098f-4155-839e-10f60f065735,USA,India,Payoneer,82930.81,USD,3,False,False,1,False,False,False
33e8271e-e64a-4f16-87c6-927ccdefda3b,2024-07-06,13:21:25,d607fd4c-ec4e-4c14-9a6a-1042ea9f6f0d,b23445e4-334d-46a4-9749-4d8ec99e3907,Netherlands,Canada,Cryptocurrency,15896.49,EUR,4,False,False,2,False,False,False
1d16b99c-2c9c-4889-bfd9-d604c4a69f1b,2023-11-26,14:16:08,c4beeba1-4cb6-4fb3-8ab4-3c353d4caf82,99c714fa-ddf7-4812-975a-f31f67bd235b,India,France,Skrill,33854.71,INR,3,False,False,1,False,False,False
7a4a3d45-4d9b-40a3-8572-a434e7f59a0d,2024-03-25,21:22:10,bdd42a07-1682-474c-a1e2-efc60e45c7a5,d43d534e-1455-4666-a1b2-40b5d7daf06f,France,Germany,Cryptocurrency,51685.8,EUR,2,False,False,1,False,False,False
6943dc09-b10a-4ed7-b72a-d39c08416aa6,2024-07-02,06:33:21,03fa561a-0619-4a87-b2a7-ef1f259032a0,4099f1f3-557c-4742-9988-896f37f2ad80,Japan,Netherlands,Skrill,10361.01,JPY,1,False,False,1,False,False,False
094ef33e-ce70-48a4-acb3-fd0ae23882b0,2024-03-01,16:20:13,75b0874a-e1ad-4e89-b713-0e14a5b73062,0d7ea9e0-6141-40e8-85d8-35ee45c1cd98,Netherlands,India,PayPal,15108.15,EUR,5,False,False,2,False,False,False
c3531c14-fe58-4ca0-a591-c0cb738beb4b,2023-12-02,17:40:13,f762ac63-abc9-4fdc-afcd-8480f7f3b174,964cc0a7-d8fd-4b14-a64b-922e8734153a,UK,France,Payoneer,9903.93,GBP,3,True,False,0,False,False,False
d9ff30b4-7b18-412f-8e22-35e65723d77f,2024-01-07,22:19:45,7d604b2f-c1cc-414d-a220-52639ac90c73,ac4057dc-295d-4da3-a6ee-a29edd61b9d0,USA,USA,Cryptocurrency,98687.62,USD,3,False,True,2,False,False,False
0c1fcc73-c982-4d9b-bd43-a8247bb57bb6,2024-06-25,03:03:24,68783396-d0ed-4fe5-a0aa-16829f55d01e,259eb23f-9bbb-4732-adda-874f1036a1ec,Brazil,UK,PayPal,90427.13,BRL,2,False,False,0,False,False,False
d7d1db3f-362f-4594-811d-e17a1e5ad014,2024-03-22,14:02:32,01a8569a-6c1d-4b8d-9d1d-33b43acb7c5e,1abe9d4f-98fe-47a0-aa83-ce9d334d1904,Brazil,France,UPI,4007.62,BRL,2,False,False,1,False,False,False
bf890685-648d-4a5f-89e7-0e2996e39872,2023-11-27,00:11:25,fae21fca-7212-4d20-ab24-b358cfd082e1,75aa1161-8d94-46fe-a4fc-fb7ebb166aa8,Netherlands,France,UPI,93826.42,EUR,3,False,False,0,False,False,False
2e991d4e-0ee1-4268-9ee4-f111dc4ff349,2024-08-09,09:49:35,5aa62e01-a982-4906-af07-74de8edd2e46,d536056f-58d9-4d77-bf67-f857bd2bfc9e,Australia,Netherlands,UPI,18953.94,AUD,2,False,False,1,False,False,False
fc5a1dee-3a53-4d09-bdff-fe6515c19fb6,2024-04-25,09:44:47,d8b8e0a4-7e72-49b1-b2f1-f813b2574f9e,b0f39126-72b9-411b-a6c7-ba0bab498da4,Brazil,USA,Skrill,20598.91,BRL,2,False,True,2,False,False,False
cd3cdd10-9d8a-48f3-ae70-bff623fc6a13,2024-05-30,04:23:20,db0cc61a-81ee-48a6-a0d5-5e1517cbe639,aff6b874-7bf2-4f5c-be45-795f22d5ffb4,UK,Japan,bank transfer,162649.43,GBP,9,False,False,4,False,True,False
98e2aa59-48a4-4196-b950-a27f289ee572,2024-08-06,19:53:09,e1470a76-2165-4d16-9f26-f3327beef7c1,b07a509e-d068-4009-adda-a1885a0eb070,India,Germany,UPI,8302.91,INR,3,False,False,0,False,False,False
5436143e-779a-4449-8364-0b11bbb8b4bf,2024-05-20,14:39:29,57a0c640-4531-41b3-8645-c229dfc6e44f,df6c2256-dc36-4d2b-a88b-ab0120af9af5,Germany,Brazil,PayPal,23365.64,EUR,3,False,True,0,False,False,False
a3a8d0a3-d362-4f4e-ad80-af3792941d46,2024-04-30,18:07:09,f8fc8481-b8fc-4251-9234-c64ec1f0cb5a,c8420487-19ec-4237-ac7b-52bb6ea7b84d,India,Netherlands,UPI,75800.32,INR,2,False,False,0,False,False,False
652c8ab2-7696-4ce3-ae1c-af78e0d91c5f,2024-01-31,18:48:16,10a00b25-4605-46e1-95ff-c15d4f40b334,82b18acd-b39d-45b0-a36b-c8293a27e43c,Australia,France,Payoneer,60948.32,AUD,2,False,False,0,False,False,False
0621ac05-7d1d-43c4-b99f-fc959ecb6089,2024-03-29,22:48:26,7ffaf317-106f-4987-9d45-fa9941a9f4e4,768bacac-7ad0-489d-b21d-466758965f04,India,USA,Cryptocurrency,86124.4,INR,2,False,False,1,False,False,False
e7caa8b9-a81d-4fc3-b026-2ef247918bc6,2024-07-09,02:35:58,85ba5832-f06c-4e82-a4dc-c211c08721dd,26585ffa-a2da-4ff4-aadc-3510e2eb5cd0,Australia,Germany,Skrill,38296.81,AUD,3,True,False,0,False,False,False
7da3b922-e3f3-4413-98ae-88b8ce881482,2024-10-10,13:15:09,b72d5232-5e7b-4383-bd1f-e9155a7fe8fd,47409088-10f5-4f64-a328-93ab4d16118a,USA,UK,Skrill,27698.32,USD,3,False,True,1,False,False,False
d858fe06-e893-47ea-b214-fc8569a6652e,2024-01-03,15:35:59,ae531134-6435-4b95-860a-74a5127173cd,9e6add5d-1ad0-4562-9a36-9e5ede14234d,USA,Brazil,UPI,82345.64,USD,5,False,False,2,False,False,False
f71421c9-dfdb-4ed6-95b0-267a5b07a632,2024-01-25,01:20:19,41d4d70a-9da3-42de-aa5b-a1bc6792e669,8450894f-eea2-4763-8989-ab03be42c048,Germany,USA,PayPal,58375.91,EUR,3,False,False,1,False,False,False
bec5fbab-4d36-460f-9e5c-f3e5c28ee1a5,2024-10-07,10:08:50,6b049b01-b7db-4816-b793-49446acfc7b0,980c8b28-50cf-4c9f-a73e-eff0e4bba6b0,Germany,UK,Payoneer,60547.39,EUR,2,True,False,2,False,False,False
51525da7-a56a-4866-9942-284d56392a1e,2024-06-20,06:47:26,41ce9c19-723f-4269-beed-269a56cbcde0,27a19d2d-7dc1-4aba-8c71-f83d8f7dfe15,UK,Australia,bank transfer,58028.68,GBP,1,True,False,0,False,False,False
48609a73-661b-4e41-961b-bee16609c586,2024-05-14,11:35:50,3d4fa0f3-2f24-48c3-ab95-c5656b8639b1,333e4fe7-6299-4a15-87aa-bab0e749f410,Canada,Netherlands,Payoneer,36173.71,CAD,4,False,False,2,False,False,False
a149eea2-4aeb-401a-9dd5-e2d6cced267e,2024-07-31,01:49:09,02367e7f-1135-45a6-97ee-5fce55c0184d,0f77088b-ca22-442f-a6d6-bb4bd7d79830,France,Netherlands,PayPal,35273.97,EUR,3,True,False,0,False,False,False
06b07d92-0fdc-4778-ad54-cc360100ba68,2024-02-17,22:07:28,7091541b-186e-498d-a545-bae35a9cc675,c7b5b219-1166-481c-8929-504619d4df53,Australia,Australia,PayPal,74250.43,AUD,3,True,False,1,False,False,False
e24713bd-5b5f-4e82-ab16-c855258fc29c,2023-11-23,14:20:28,4ecba378-58a2-4f59-a9af-d3ff8f9c6de1,528463e8-fc71-41a2-8f98-d7b54b64bdb7,France,Netherlands,Cryptocurrency,68335.89,EUR,3,True,False,2,False,False,False
1d9fabeb-5d18-4789-adde-e7554190dbf2,2024-02-01,19:07:17,645f0b40-2cf7-4e59-a3e4-3509af2f4388,0c357c09-bd50-4417-83d7-b89d51dbe50a,India,France,PayPal,91019.93,INR,2,False,False,2,False,False,False
837551b9-22bb-4412-886a-b2fb46ba44db,2023-11-15,15:46:58,f3f259fc-f147-4546-b122-b906fd0c6663,a7699fe2-2b43-472f-9074-94e5b904bb1c,Canada,USA,Skrill,53169.14,CAD,3,False,False,0,False,False,False
a84979b1-4752-429d-ac16-6759cd58b449,2024-10-11,02:50:40,21350bca-96d1-4c2c-a640-37b903c29d8a,95111042-659b-4aec-9c0a-089a5a9efa33,India,Brazil,UPI,25883.69,INR,2,False,False,0,False,False,False
d14efb37-c3b6-4a26-8050-459a309c5616,2024-08-08,13:16:41,c2a6b80e-47ea-4644-8d5a-e7b26754dc63,c34011ce-c256-4929-b6f1-ead78a976c5f,Canada,USA,PayPal,60577.59,CAD,1,False,False,0,False,False,False
45ee8713-aad9-4e77-87c3-1b0f7d3513f3,2024-01-16,05:09:01,02416bd5-8891-4099-98b7-a303b56f54c4,9c4888be-dfa7-401b-b5ae-61d5c2deaf6c,Australia,France,Payoneer,55522.73,AUD,3,False,False,1,False,False,False
43bdf093-794c-4caf-aec0-a4da3ba9a4c7,2023-12-17,06:31:29,e2f2b758-a33f-4e65-9b77-f41669e142fd,867cb4cf-cb22-4614-99c8-01ba1d2dfded,India,Japan,Cryptocurrency,9650.61,INR,4,True,False,1,False,False,False
16c6595e-1c0b-4af9-9062-06dae5eb4890,2024-10-11,15:04:52,725db407-7d09-4dc0-a3bc-ad62af7365e2,5e7278dc-05e9-4042-9f92-9802b8beec90,Canada,Japan,Cryptocurrency,13325.95,CAD,2,False,False,1,False,False,False
fb9bb847-5a0f-41f0-b6cd-46d0f72efa9c,2024-07-18,19:41:40,20fab8c8-b474-4038-bc9f-9d266441c66d,3dc845f9-bab8-401c-ad3a-06efd235f97c,USA,Japan,UPI,77733.33,USD,2,False,True,0,False,False,False
0115f30d-3527-4c53-a1f9-59bc24743763,2024-01-24,02:23:06,06468324-42dd-4308-bbae-b1447f287c2a,8268bc39-4d35-4cec-b5a0-03eda2eeaf4a,USA,Australia,Cryptocurrency,84456.1,USD,3,False,False,0,False,False,False
e0765d5a-cd00-4b0b-aeff-123335dcbae5,2024-04-24,05:39:28,60eaf634-762d-44e6-ab3f-7f4e0c85460e,628a1f95-bde9-47c5-97d5-5c3249bb14af,USA,Brazil,bank transfer,62762.74,USD,4,True,False,0,False,False,False
2853f73a-cde7-4fba-9d7b-dcbd796cfe70,2024-01-30,03:38:51,2914015e-d389-4187-a4a2-f8159b59e985,4053fead-ce80-4efe-b31f-108cfba96fad,Brazil,France,Payoneer,91264.31,BRL,1,True,False,0,False,False,False
52871855-9b73-4686-b8e6-a10e7136feb3,2024-01-13,23:31:33,a62069c0-344d-4f24-8eb3-b5de4d3a23d2,81d914c5-ddd9-409f-9bc0-e0f66ed52b37,India,India,Skrill,67338.01,INR,4,False,False,2,False,False,False
50492b3a-a03b-4564-8706-b6add79bd7c2,2024-10-03,12:38:59,19664167-92bb-4cf9-8e60-471ed88e0583,f5eafe79-7c4a-46a3-ba3d-2b9dc879ddce,Netherlands,Canada,PayPal,48168.79,EUR,1,False,False,0,False,False,False
5319d5bc-08c1-4755-a275-a720534c1d9b,2024-03-17,17:32:22,b6ff90ca-d4e5-4e59-800a-d996f1902481,0fac1772-5a7c-472f-b970-630f475d755e,UK,Australia,Skrill,91969.88,GBP,3,False,False,0,False,False,False
f30c0d88-cc18-45f7-aaf7-8ed6ebb07578,2023-12-09,09:47:55,7cb84f2d-6b4f-4c40-8a9f-5fd5f5afac3c,db62e991-aa9a-4513-a737-51d1d12f0f1c,France,UK,Skrill,2641.45,EUR,2,False,False,1,False,False,False
76fc0ef8-c3e0-43b2-8514-242050fe2800,2024-03-27,09:58:46,71410bc6-e746-4dd4-9dcb-59fdd1167b80,104a7fcd-6f3b-48a2-8c8f-27816dbf63bc,Brazil,Brazil,Payoneer,19857.65,BRL,3,False,False,1,False,False,False
1671bad6-d110-4572-bc51-86dbe603c0a3,2024-10-13,15:46:38,0315dc98-46b3-4d4e-b9b1-7b293da32bea,2c234328-00c3-4a91-a876-b43c2b5fb723,UK,Canada,Skrill,1189.46,GBP,3,False,False,0,False,False,False
e8de6a3e-e468-4e53-a265-39e4d89e32a2,2024-06-02,08:55:32,28d28f47-fee2-4678-8838-e6ade0d72be1,a79c6576-2336-4560-8b13-dea1b6f28ca8,Brazil,India,bank transfer,85365.23,BRL,3,False,False,1,False,False,False
988fa142-ae2c-47af-847e-edea77b7e4cd,2024-03-06,08:24:25,603f8668-c599-4f6b-acf7-32316cc3ab1a,ac638967-a1f8-4410-8bae-e25d20ef465a,UK,USA,PayPal,56225.77,GBP,2,False,False,0,False,False,False
ac615411-6a07-42ba-98d5-f77ce6ce0e91,2024-04-12,03:06:33,0e268c2b-f828-4103-91e0-3082281e7ea8,d804bfa8-bbb4-45f2-82b4-96ef1e79fffb,USA,Canada,Skrill,77309.86,USD,4,True,False,3,False,True,False
b375109c-a414-431d-a6ce-af148d749f5b,2024-07-08,18:43:36,2c2b4987-c044-4ca9-bcf2-c224484da30b,eb51dad6-d36b-4ffa-ac1a-9214402e4130,USA,India,Skrill,1289.57,USD,1,False,False,2,False,False,False
b5b6721b-d0bd-43f5-aeda-e5d81c42da1c,2024-04-09,01:26:58,7d8aec6e-da62-485e-afd2-be31668816f8,17cb8eb9-1b5d-42a1-9966-f9da0c3db4a4,Japan,France,UPI,85399.77,JPY,2,True,True,0,False,False,False
a443990f-cbff-44e3-ae51-809cf28546bc,2023-11-14,20:48:58,201fcef1-f669-447b-8299-9e80bc998091,19e98ac5-3273-466c-9e7d-dfa2714d23ed,India,UK,UPI,73349.89,INR,1,False,False,0,False,False,False
eb340d04-1376-48ba-b2b7-5b10a0535e1c,2023-11-25,15:05:18,de84be2e-57bc-4a84-9453-984ba5ef6942,c52abdc8-6409-4511-a7f4-197749b059f6,Netherlands,Canada,Payoneer,35687.83,EUR,3,True,False,0,False,False,False
6677cef5-712f-45eb-baf1-75b89274ac04,2024-09-28,02:54:58,dc4b0ade-615f-447a-b755-467f50b51181,66c36742-45f8-4a26-9867-28d1f507fb45,Netherlands,Brazil,Payoneer,41881.51,EUR,1,True,False,2,False,False,False
de0b116c-4881-4a4a-b136-e089b4e251a6,2024-03-21,18:34:28,88a7675f-ea4c-465a-a148-48e69b0bd111,4455ae05-65f9-4a32-9c85-00c6a21c2f02,Australia,Germany,Payoneer,47164.05,AUD,3,False,False,0,False,False,False
2473b6d1-b0f2-4411-a900-bde3127eb868,2024-08-01,14:44:46,85623e1c-36d4-429f-915b-3a5b0ac5ea3b,42045a11-4468-4d63-ace2-bde3e32b82f6,Netherlands,Brazil,UPI,28654.2,EUR,2,False,False,0,False,False,False
059f2eb3-8d4f-44b6-bc53-c8e14130919c,2024-09-13,14:16:00,40e60f43-cad7-435c-becd-b45db495740b,24083c57-6dca-4e2c-a899-e4521f187e5c,UK,Brazil,Cryptocurrency,98815.03,GBP,2,True,False,0,False,False,False
3ee9757e-56af-41b3-b288-9e198c16074c,2024-03-04,12:01:59,75978880-9b82-4f67-87ae-3167416cbfc6,ed490fbe-0857-4662-8a10-1b85eafe7453,Japan,India,Cryptocurrency,45944.09,JPY,2,False,False,0,False,False,False
0fe81f65-fc3d-49ff-95a4-5ee06e1805fd,2024-06-29,00:04:08,c480c04a-ebce-4457-a565-2ebb1da6b728,78ca3e41-d411-40ae-aadd-d8f24fb7e2ad,Australia,USA,UPI,82901.17,AUD,5,False,False,0,False,False,False
221d1206-8d73-427e-8c7d-7d13daa9ac67,2024-01-18,01:48:19,c55117df-17c4-497a-b65e-8599684237b4,aa7028ac-364a-409e-a188-7a9df4674918,India,Australia,UPI,50680.74,INR,3,False,False,1,False,False,False
e618e4b2-a72c-4dfd-9683-7019149c58b0,2024-01-12,12:44:12,e0d0d54d-746d-4a15-b272-39af7047ec5b,50166280-b4e6-44f2-87c3-ae57b29e406d,Netherlands,Japan,Skrill,81783.2,EUR,1,True,False,0,False,False,False
51cbc6cf-fbcb-4358-b599-34e23a3c904d,2024-01-17,17:49:49,2e89ec67-b071-4a12-8ebd-8cdd6d4bb1a7,fe7f9ac0-cc39-416c-929f-76870dd78571,Netherlands,Netherlands,Payoneer,76622.56,EUR,3,False,False,1,False,False,False
811713f0-5b06-40bf-ac5a-1ab8a23b1b91,2024-05-23,10:06:50,c735d208-7114-44c1-9107-490c024acc0a,7a747154-faab-45bf-8ae0-abaf08bbdae3,Netherlands,Germany,PayPal,24460.56,EUR,2,True,False,0,False,False,False
a1100d59-05fe-4ddc-a0fe-7db074ccf6c7,2024-06-10,20:33:00,b874f987-3639-42c6-9a89-dfdcd37e6172,45154580-0aaf-4ba8-a948-a732af843dc9,Netherlands,Australia,Cryptocurrency,74799.15,EUR,1,True,False,1,False,False,False
c112450f-3c88-44bb-bbd2-07878768e613,2024-02-03,11:03:29,4c2fc894-2e0f-4177-9ea7-6d512836da45,0c30c47b-7bb7-4354-a71b-d51b9fac5801,Netherlands,India,Cryptocurrency,95187.7,EUR,1,True,False,0,False,False,False
d67aa4b5-a6fc-4204-94a5-e46d1e0a13f0,2024-04-14,13:08:23,db286403-9ee4-43be-840b-6fba53d32469,56fcdb4d-e437-42f7-a034-0e464333cbc1,Brazil,France,bank transfer,15247.57,BRL,2,True,False,0,False,False,False
8d09d37e-e2aa-4b6a-82fc-76b090b1cde8,2024-02-28,14:32:32,16d60ea5-f39c-4a0e-99b1-22131f626aac,62744d1b-ab93-4b2d-bc4e-7e70b387f825,Netherlands,Canada,bank transfer,87637.58,EUR,1,False,False,0,False,False,False
