Transaction_ID,Date,Time,Sender_ID,Receiver_ID,Sender_Country,Receiver_Country,Payment_Method,Transaction_Amount,Transaction_Currency,Transaction_Velocity,Unusual_Time,Multiple_Currency_Conversions,Repeated_Failed_Attempts,Is_Fraudulent,Is_Known_Fraudster,Is_Sanctioned_Entity,Suspicion_Score,Is_Suspicious,Suspicion_Reasons,Comparison
27655165-f22b-4caa-ac18-207b1031e61d,2024-01-29,18:49:02,219958a1-8ba6-4d57-8521-9e3a69e2a918,f3023886-d35d-43b5-83a7-cfcedfa7cf9e,USA,India,UPI,182989.36,USD,7,True,False,5,True,False,False,0.8018730540901083,True,"High Transaction Amount ($182989.36, 3.4x average), High Transaction Velocity (7.00, 2.4x average), Unusual Transaction Time, Cross-border Transaction (USA to India)","{'current_amount': 182989.36, 'avg_amount': 54349.425513, 'amount_diff_percent': 236.69051378699527, 'current_velocity': 7, 'avg_velocity': 2.9513, 'velocity_diff_percent': 137.1836140006099}"
2e574d76-1157-49ab-82e1-3b9936132d81,2024-08-21,21:40:12,fcfcae12-1409-430e-9f9c-ebcc3060d9f7,d6f11f56-a2cc-4dd5-9bea-bc5549a6f4e6,Germany,India,Skrill,141096.99,EUR,3,False,False,4,True,False,False,0.631142947319446,True,"High Transaction Amount ($141096.99, 2.6x average), Cross-border Transaction (Germany to India)","{'current_amount': 141096.99, 'avg_amount': 54349.425513, 'amount_diff_percent': 159.61082139911596, 'current_velocity': 3, 'avg_velocity': 2.9513, 'velocity_diff_percent': 1.6501202859756783}"
f656a8b4-bcde-4d2f-8fc2-007c7795b4ef,2024-06-28,21:37:23,4207ce2b-d387-46ac-b70d-9e57ab47d170,34bd40c4-1ac7-4173-9adf-014cbb536b2e,Brazil,France,Skrill,180408.21,BRL,6,False,False,6,True,False,False,0.7724895158235473,True,"High Transaction Amount ($180408.21, 3.3x average), High Transaction Velocity (6.00, 2.0x average), Cross-border Transaction (Brazil to France)","{'current_amount': 180408.21, 'avg_amount': 54349.425513, 'amount_diff_percent': 231.9413375525885, 'current_velocity': 6, 'avg_velocity': 2.9513, 'velocity_diff_percent': 103.30024057195135}"
9753324b-049d-4137-9050-47cbb318a2e9,2024-04-19,11:09:12,688ff2c5-0447-46b7-b014-aa4cbf94cc35,6db93975-cd8f-406b-b21b-74a0a18f542c,UK,USA,Payoneer,100182.48,GBP,14,True,False,4,True,False,False,0.7278929776982862,True,"High Transaction Amount ($100182.48, 1.8x average), High Transaction Velocity (14.00, 4.7x average), Unusual Transaction Time, Cross-border Transaction (UK to USA)","{'current_amount': 100182.48, 'avg_amount': 54349.425513, 'amount_diff_percent': 84.33033846151152, 'current_velocity': 14, 'avg_velocity': 2.9513, 'velocity_diff_percent': 374.3672280012198}"
565ed91a-62fb-40d9-9b5e-55b801b08ad8,2023-11-13,10:09:02,b0a5e324-4a02-4779-9e06-5638e23cf49a,4b1d09dd-9a27-42cd-81b6-8f54df4a8fa5,France,UK,UPI,180168.58,EUR,7,False,False,8,True,False,False,0.5916641195977411,True,"High Transaction Amount ($180168.58, 3.3x average), High Transaction Velocity (7.00, 2.4x average), Cross-border Transaction (France to UK)","{'current_amount': 180168.58, 'avg_amount': 54349.425513, 'amount_diff_percent': 231.50043132821142, 'current_velocity': 7, 'avg_velocity': 2.9513, 'velocity_diff_percent': 137.1836140006099}"
fd3cb5ed-b8e8-49ff-945e-a10b737f965b,2024-05-14,04:04:53,476e18ae-83ab-4429-a1a3-069312a4e4c9,1bb53f49-d8bb-4bbe-ac75-6967c2c5349a,Australia,UK,Payoneer,84896.58,AUD,3,True,True,5,True,False,False,0.5053924956115378,True,"High Transaction Amount ($84896.58, 1.6x average), Unusual Transaction Time, Multiple Currency Conversions, Cross-border Transaction (Australia to UK)","{'current_amount': 84896.58, 'avg_amount': 54349.425513, 'amount_diff_percent': 56.20511017120749, 'current_velocity': 3, 'avg_velocity': 2.9513, 'velocity_diff_percent': 1.6501202859756783}"
3a3bb121-e6cd-4389-9465-cb1534554149,2024-09-18,10:52:56,83bfe725-76a6-4b2b-8086-b9f3ceec246f,9aef2f03-3139-4cda-a350-290b3cab1cf9,UK,USA,PayPal,931.34,GBP,11,False,False,3,True,False,False,0.529836196022569,True,"High Transaction Velocity (11.00, 3.7x average), Cross-border Transaction (UK to USA)","{'current_amount': 931.34, 'avg_amount': 54349.425513, 'amount_diff_percent': -98.28638483073344, 'current_velocity': 11, 'avg_velocity': 2.9513, 'velocity_diff_percent': 272.71710771524414}"
90879bbd-143a-4a7a-9386-2a59373415f8,2024-02-29,01:05:16,56ffe6a0-4d44-43b8-af4c-20dc19e05e94,71a14ff9-7b03-421b-b678-78910e02ee7f,USA,Brazil,Skrill,149325.12,USD,2,True,True,4,True,False,False,0.8186088416355443,True,"High Transaction Amount ($149325.12, 2.7x average), Unusual Transaction Time, Multiple Currency Conversions, Cross-border Transaction (USA to Brazil)","{'current_amount': 149325.12, 'avg_amount': 54349.425513, 'amount_diff_percent': 174.75013505760512, 'current_velocity': 2, 'avg_velocity': 2.9513, 'velocity_diff_percent': -32.233253142682884}"
93795de6-a7ba-4361-ad65-5db2d707fbeb,2024-09-15,21:48:14,065f824f-aebf-4875-8bfa-cb7aa3d01a49,7b16429f-b357-4373-b5b7-fcc4007fe98b,Canada,Japan,Skrill,33580.63,CAD,11,False,True,2,False,True,False,0.5065878929110039,True,"High Transaction Velocity (11.00, 3.7x average), Multiple Currency Conversions, Cross-border Transaction (Canada to Japan), Known Fraudster Involved","{'current_amount': 33580.63, 'avg_amount': 54349.425513, 'amount_diff_percent': -38.21345914324753, 'current_velocity': 11, 'avg_velocity': 2.9513, 'velocity_diff_percent': 272.71710771524414}"
411e25e1-4edd-4679-81a6-d259d1eaecf2,2024-02-25,13:29:26,6d9c1d55-04e5-4656-9392-7d861b07285e,1e8ee575-db19-43e6-b000-42c44b32c01f,India,Australia,bank transfer,116611.64,INR,4,False,False,4,True,False,False,0.7182095596079533,True,"High Transaction Amount ($116611.64, 2.1x average), Cross-border Transaction (India to Australia)","{'current_amount': 116611.64, 'avg_amount': 54349.425513, 'amount_diff_percent': 114.5591032459162, 'current_velocity': 4, 'avg_velocity': 2.9513, 'velocity_diff_percent': 35.53349371463424}"
a01e2eca-3513-41d5-91cd-456c91571623,2024-05-18,03:55:40,0a952afa-84bb-4498-ba0e-8ccc22bc409b,dab7da32-2fd5-463d-a9be-e686db23cf50,India,Germany,Skrill,134971.35,INR,6,False,False,0,True,False,False,0.7515911074016485,True,"High Transaction Amount ($134971.35, 2.5x average), High Transaction Velocity (6.00, 2.0x average), Cross-border Transaction (India to Germany)","{'current_amount': 134971.35, 'avg_amount': 54349.425513, 'amount_diff_percent': 148.3399754937903, 'current_velocity': 6, 'avg_velocity': 2.9513, 'velocity_diff_percent': 103.30024057195135}"
9998d3fa-ff8a-4afc-b9bf-fe56617279c1,2024-06-05,14:43:21,62a0a597-fc92-4b99-8c1b-9a5455993572,29e08ba3-5df9-402b-aeb4-3009b39b216a,UK,Japan,Cryptocurrency,186009.85,GBP,5,True,True,3,True,False,False,0.7519511602454605,True,"High Transaction Amount ($186009.85, 3.4x average), High Transaction Velocity (5.00, 1.7x average), Unusual Transaction Time, Multiple Currency Conversions, Cross-border Transaction (UK to Japan)","{'current_amount': 186009.85, 'avg_amount': 54349.425513, 'amount_diff_percent': 242.2480518317673, 'current_velocity': 5, 'avg_velocity': 2.9513, 'velocity_diff_percent': 69.41686714329279}"
c84d03ac-6fe7-4aef-877d-c2f4dbbeffa0,2024-01-08,12:31:34,7bd5ebd7-e56a-45c0-8bda-aa3216fe8221,14a253e6-f4c1-4413-aa31-69dfb467f5ed,Australia,USA,bank transfer,191961.31,AUD,7,True,False,4,True,False,False,0.7743232564458079,True,"High Transaction Amount ($191961.31, 3.5x average), High Transaction Velocity (7.00, 2.4x average), Unusual Transaction Time, Cross-border Transaction (Australia to USA)","{'current_amount': 191961.31, 'avg_amount': 54349.425513, 'amount_diff_percent': 253.1984159686917, 'current_velocity': 7, 'avg_velocity': 2.9513, 'velocity_diff_percent': 137.1836140006099}"
595e0041-c394-4dd9-8db1-a942d93a7a6a,2024-05-04,03:36:41,559fae95-cd06-4cf3-80ab-ee9bfbb3cfff,f791c3ca-1d9f-415e-bf1b-3b07d7c65922,Canada,Brazil,PayPal,151525.38,CAD,6,False,False,0,True,False,False,0.7888569934790718,True,"High Transaction Amount ($151525.38, 2.8x average), High Transaction Velocity (6.00, 2.0x average), Cross-border Transaction (Canada to Brazil)","{'current_amount': 151525.38, 'avg_amount': 54349.425513, 'amount_diff_percent': 178.79849431666247, 'current_velocity': 6, 'avg_velocity': 2.9513, 'velocity_diff_percent': 103.30024057195135}"
f5e87320-7223-4d63-a5c5-37cc5f56d9a6,2024-04-06,19:06:20,5170cc2c-efa5-4e27-af12-a24612f7186e,88ed423b-5c15-414a-aeac-b9beda99e3e3,India,Brazil,Cryptocurrency,61912.2,INR,15,True,True,5,True,False,False,0.6568840645969439,True,"High Transaction Velocity (15.00, 5.1x average), Unusual Transaction Time, Multiple Currency Conversions, Cross-border Transaction (India to Brazil)","{'current_amount': 61912.2, 'avg_amount': 54349.425513, 'amount_diff_percent': 13.915095542621755, 'current_velocity': 15, 'avg_velocity': 2.9513, 'velocity_diff_percent': 408.2506014298784}"
dd278396-3f8d-4228-86d9-63f87b7e6454,2023-12-05,20:21:47,611fe070-3893-4e63-a00e-c58d983558aa,7dce8a5e-47c2-40fc-81b3-71b25d43f9ab,UK,Japan,Skrill,141632.76,GBP,12,True,False,6,True,False,False,0.864349655370835,True,"High Transaction Amount ($141632.76, 2.6x average), High Transaction Velocity (12.00, 4.1x average), Unusual Transaction Time, Cross-border Transaction (UK to Japan)","{'current_amount': 141632.76, 'avg_amount': 54349.425513, 'amount_diff_percent': 160.59660918793418, 'current_velocity': 12, 'avg_velocity': 2.9513, 'velocity_diff_percent': 306.6004811439027}"
333682af-78c7-4ebd-ad16-a91f5f084033,2023-10-28,03:11:53,6fff8cf3-51f1-4b08-890d-39c32b95c3a8,50ca1639-f18d-45d2-ba1b-01d1e4f257e1,Brazil,UK,UPI,32758.33,BRL,7,False,False,0,True,False,False,0.5018151644127253,True,"High Transaction Velocity (7.00, 2.4x average), Cross-border Transaction (Brazil to UK)","{'current_amount': 32758.33, 'avg_amount': 54349.425513, 'amount_diff_percent': -39.726446616874654, 'current_velocity': 7, 'avg_velocity': 2.9513, 'velocity_diff_percent': 137.1836140006099}"
f58212f6-0e9c-49c9-be08-894656cfa929,2024-02-20,23:02:22,3553d9f3-e056-4218-999e-b32d5c6f95c9,d7dfe9d6-b3f9-4a35-b4de-4c268817054c,Australia,Netherlands,PayPal,151152.71,AUD,9,True,False,2,True,False,False,0.7717789248750019,True,"High Transaction Amount ($151152.71, 2.8x average), High Transaction Velocity (9.00, 3.0x average), Unusual Transaction Time, Cross-border Transaction (Australia to Netherlands)","{'current_amount': 151152.71, 'avg_amount': 54349.425513, 'amount_diff_percent': 178.11280169621173, 'current_velocity': 9, 'avg_velocity': 2.9513, 'velocity_diff_percent': 204.95036085792702}"
88124ccb-3d4b-4ffc-8834-02c0b02e1f7d,2024-04-07,17:14:20,4e7b593e-6784-4002-b31f-8190db72478b,42f6c346-a1e9-4c55-9fda-973337966e7a,Canada,Brazil,Skrill,6894.85,CAD,11,True,False,5,True,False,False,0.7372902046447442,True,"High Transaction Velocity (11.00, 3.7x average), Unusual Transaction Time, Cross-border Transaction (Canada to Brazil)","{'current_amount': 6894.85, 'avg_amount': 54349.425513, 'amount_diff_percent': -87.31384934629935, 'current_velocity': 11, 'avg_velocity': 2.9513, 'velocity_diff_percent': 272.71710771524414}"
614466b3-ccd9-4ff3-aef0-cd26fdf16336,2024-10-11,02:52:15,1ae71181-c740-4a66-a39a-a1bb4804f1ac,73803765-62f5-4ff9-afa8-a349d62f1e03,USA,Netherlands,Payoneer,67116.71,USD,5,False,False,4,True,False,False,0.5357655924051722,True,"High Transaction Velocity (5.00, 1.7x average), Cross-border Transaction (USA to Netherlands)","{'current_amount': 67116.71, 'avg_amount': 54349.425513, 'amount_diff_percent': 23.49111212582396, 'current_velocity': 5, 'avg_velocity': 2.9513, 'velocity_diff_percent': 69.41686714329279}"
5af27e27-235d-46d1-99dd-c1dc5ac54cfb,2024-02-18,23:49:37,c223c0ee-1ecd-424e-ad10-c6d8be40cd05,159db2cf-c9b5-4ebf-b420-49896423e37e,Australia,France,Cryptocurrency,168577.28,AUD,8,False,False,4,True,False,False,0.8309955915383364,True,"High Transaction Amount ($168577.28, 3.1x average), High Transaction Velocity (8.00, 2.7x average), Cross-border Transaction (Australia to France)","{'current_amount': 168577.28, 'avg_amount': 54349.425513, 'amount_diff_percent': 210.17306698058383, 'current_velocity': 8, 'avg_velocity': 2.9513, 'velocity_diff_percent': 171.06698742926847}"
7648618d-0d8c-4d5f-9aba-3a11dc1ac064,2024-02-24,08:28:23,abe12c55-410a-42c9-ad85-4bdb0f756c43,f8fa4097-2593-4ab8-b81d-ea69a6f0f579,Japan,Japan,UPI,147002.57,JPY,8,False,False,1,True,False,False,0.780858341509792,True,"High Transaction Amount ($147002.57, 2.7x average), High Transaction Velocity (8.00, 2.7x average)","{'current_amount': 147002.57, 'avg_amount': 54349.425513, 'amount_diff_percent': 170.476768820377, 'current_velocity': 8, 'avg_velocity': 2.9513, 'velocity_diff_percent': 171.06698742926847}"
34120388-dc2d-4923-9236-e88d5b457b27,2024-07-12,02:03:24,fff7b0f5-580b-4c17-a230-17ecde0179f5,869ee200-91d5-4216-9bab-ef96172c8b66,UK,Germany,Cryptocurrency,126088.66,GBP,9,False,False,3,True,False,False,0.6509108903450942,True,"High Transaction Amount ($126088.66, 2.3x average), High Transaction Velocity (9.00, 3.0x average), Cross-border Transaction (UK to Germany)","{'current_amount': 126088.66, 'avg_amount': 54349.425513, 'amount_diff_percent': 131.9963068787921, 'current_velocity': 9, 'avg_velocity': 2.9513, 'velocity_diff_percent': 204.95036085792702}"
d188e955-822f-411f-9030-3a980998da32,2024-07-31,07:07:18,7d56707e-fe81-4d5b-8c39-3982990da356,dd52cdd2-dc6a-4ad3-bd11-cc59265683b8,Netherlands,Canada,Skrill,193486.3,EUR,14,True,False,4,True,False,False,0.782647823536555,True,"High Transaction Amount ($193486.30, 3.6x average), High Transaction Velocity (14.00, 4.7x average), Unusual Transaction Time, Cross-border Transaction (Netherlands to Canada)","{'current_amount': 193486.3, 'avg_amount': 54349.425513, 'amount_diff_percent': 256.004314992657, 'current_velocity': 14, 'avg_velocity': 2.9513, 'velocity_diff_percent': 374.3672280012198}"
1db1c746-4b03-4603-adfa-d31c673d5864,2024-10-12,00:59:44,0ecdc137-e85d-4a2b-8833-5ac3a7b8d1a6,435e2609-9467-4a66-8f06-7a5ba0cdca44,France,Brazil,PayPal,82903.99,EUR,10,True,False,7,True,False,False,0.7848623809413529,True,"High Transaction Amount ($82903.99, 1.5x average), High Transaction Velocity (10.00, 3.4x average), Unusual Transaction Time, Cross-border Transaction (France to Brazil)","{'current_amount': 82903.99, 'avg_amount': 54349.425513, 'amount_diff_percent': 52.53885246711568, 'current_velocity': 10, 'avg_velocity': 2.9513, 'velocity_diff_percent': 238.8337342865856}"
e73b9333-d28b-4d2e-b17f-8c1c9c701bf1,2024-02-25,05:25:52,cd8fdc8c-724d-4029-8749-43d440b6bf45,63ab2027-b372-4ef5-a392-485154dc8f92,Australia,Australia,Payoneer,19679.44,AUD,10,True,False,3,True,False,False,0.6481183257714151,True,"High Transaction Velocity (10.00, 3.4x average), Unusual Transaction Time","{'current_amount': 19679.44, 'avg_amount': 54349.425513, 'amount_diff_percent': -63.79089601362426, 'current_velocity': 10, 'avg_velocity': 2.9513, 'velocity_diff_percent': 238.8337342865856}"
065d6d98-a4db-4641-8c2c-8ae0a5410940,2024-03-02,06:36:22,12b76d7c-2f55-49b0-ab4d-d7988043164f,9a9036d3-69f4-478d-b5a3-6047c5c59a9b,Netherlands,Brazil,bank transfer,172790.08,EUR,9,True,False,0,True,False,False,0.7173567680103798,True,"High Transaction Amount ($172790.08, 3.2x average), High Transaction Velocity (9.00, 3.0x average), Unusual Transaction Time, Cross-border Transaction (Netherlands to Brazil)","{'current_amount': 172790.08, 'avg_amount': 54349.425513, 'amount_diff_percent': 217.9243908634689, 'current_velocity': 9, 'avg_velocity': 2.9513, 'velocity_diff_percent': 204.95036085792702}"
35f75486-1bd0-4f64-87e1-e098d196a6b2,2023-11-29,01:08:47,b86a260b-7a6c-485f-8525-467b5134e000,10ecc7fa-892a-4f79-984c-cb1869052834,Germany,Canada,Cryptocurrency,91645.86,EUR,12,True,True,4,True,False,False,0.7583708088851013,True,"High Transaction Amount ($91645.86, 1.7x average), High Transaction Velocity (12.00, 4.1x average), Unusual Transaction Time, Multiple Currency Conversions, Cross-border Transaction (Germany to Canada)","{'current_amount': 91645.86, 'avg_amount': 54349.425513, 'amount_diff_percent': 68.62341990731615, 'current_velocity': 12, 'avg_velocity': 2.9513, 'velocity_diff_percent': 306.6004811439027}"
b8fb4c6c-f6e2-4fe1-8208-538e4f049d1c,2024-02-04,13:46:33,f384f0bf-b80d-4d5c-b2bf-890d1095564a,f08bac66-ee4e-4c2d-8f1b-b2e9c8bcb6fc,Japan,Canada,Cryptocurrency,87068.57,JPY,10,True,False,3,True,False,False,0.7349248498341475,True,"High Transaction Amount ($87068.57, 1.6x average), High Transaction Velocity (10.00, 3.4x average), Unusual Transaction Time, Cross-border Transaction (Japan to Canada)","{'current_amount': 87068.57, 'avg_amount': 54349.425513, 'amount_diff_percent': 60.20145416104502, 'current_velocity': 10, 'avg_velocity': 2.9513, 'velocity_diff_percent': 238.8337342865856}"
99e9aa06-a63d-4e5d-b962-6672de156fa2,2024-07-14,07:48:51,d34e47a2-9469-4d93-ab73-a31b9ca8d481,d8490f31-23ab-4c38-a634-02c3f9cf3966,Japan,Germany,bank transfer,33458.83,JPY,8,True,True,1,True,False,False,0.6200174624529242,True,"High Transaction Velocity (8.00, 2.7x average), Unusual Transaction Time, Multiple Currency Conversions, Cross-border Transaction (Japan to Germany)","{'current_amount': 33458.83, 'avg_amount': 54349.425513, 'amount_diff_percent': -38.43756454795113, 'current_velocity': 8, 'avg_velocity': 2.9513, 'velocity_diff_percent': 171.06698742926847}"
f59ea236-4fb7-4634-8a95-f796c8b6b40c,2024-03-26,00:15:14,010a3e51-d228-4af2-9e32-3bc448f26ecd,b012287e-c8c1-4634-a8f7-7e7e54af3111,Brazil,Japan,bank transfer,20928.46,BRL,9,True,False,2,True,False,False,0.5745676431615004,True,"High Transaction Velocity (9.00, 3.0x average), Unusual Transaction Time, Cross-border Transaction (Brazil to Japan)","{'current_amount': 20928.46, 'avg_amount': 54349.425513, 'amount_diff_percent': -61.49276684627686, 'current_velocity': 9, 'avg_velocity': 2.9513, 'velocity_diff_percent': 204.95036085792702}"
3c8b0ba1-3e66-4abe-8ac0-67f9e689e6a0,2024-01-16,05:20:34,a99fe000-5277-4d35-8f50-86acaa6ae4ae,a710d852-84a8-434d-a1a0-7d1afff73491,Australia,Japan,bank transfer,156371.95,AUD,7,False,False,2,True,False,False,0.8038593150871673,True,"High Transaction Amount ($156371.95, 2.9x average), High Transaction Velocity (7.00, 2.4x average), Cross-border Transaction (Australia to Japan)","{'current_amount': 156371.95, 'avg_amount': 54349.425513, 'amount_diff_percent': 187.71592068180544, 'current_velocity': 7, 'avg_velocity': 2.9513, 'velocity_diff_percent': 137.1836140006099}"
337475e7-08dd-4fe3-b958-7e0cc85b8f38,2024-06-09,17:49:14,6eb774ef-255c-4f37-9023-2fd8662d3860,ada85a98-2d3c-4a93-a9bc-9cf78204820c,Japan,France,Cryptocurrency,193018.86,JPY,8,False,True,2,True,False,False,0.723630650492543,True,"High Transaction Amount ($193018.86, 3.6x average), High Transaction Velocity (8.00, 2.7x average), Multiple Currency Conversions, Cross-border Transaction (Japan to France)","{'current_amount': 193018.86, 'avg_amount': 54349.425513, 'amount_diff_percent': 255.14425070386665, 'current_velocity': 8, 'avg_velocity': 2.9513, 'velocity_diff_percent': 171.06698742926847}"
0ac28cc6-1678-4285-b569-5728fa34e089,2024-02-27,10:54:14,17441fef-a6a4-4765-ae82-4d32279586f7,2a58b9d9-6617-4599-b797-5a5fee7a4bb3,Canada,France,Payoneer,52507.55,CAD,6,True,True,1,True,False,False,0.6009092184659892,True,"High Transaction Velocity (6.00, 2.0x average), Unusual Transaction Time, Multiple Currency Conversions, Cross-border Transaction (Canada to France)","{'current_amount': 52507.55, 'avg_amount': 54349.425513, 'amount_diff_percent': -3.388951208986442, 'current_velocity': 6, 'avg_velocity': 2.9513, 'velocity_diff_percent': 103.30024057195135}"
15dccdea-0dc0-4dd4-a737-c29be09b231e,2024-04-24,21:24:18,10f34fad-bae5-441a-887d-1c9ae25d1053,7c1d24e7-2d93-42b9-9be1-acca3dc58df1,Germany,Netherlands,UPI,84121.68,EUR,7,False,False,5,True,False,False,0.6877164114982987,True,"High Transaction Amount ($84121.68, 1.5x average), High Transaction Velocity (7.00, 2.4x average), Cross-border Transaction (Germany to Netherlands)","{'current_amount': 84121.68, 'avg_amount': 54349.425513, 'amount_diff_percent': 54.77933613093789, 'current_velocity': 7, 'avg_velocity': 2.9513, 'velocity_diff_percent': 137.1836140006099}"
9e69ad66-fe96-4f28-ae1f-c9eaa5af54f5,2024-06-04,11:31:52,648d7259-ef0c-4e5d-899f-aed29de606bd,11cdd38c-13d3-4a08-ac80-e24db45780e3,France,Netherlands,PayPal,195645.19,EUR,8,True,True,4,True,False,False,0.7934945017798772,True,"High Transaction Amount ($195645.19, 3.6x average), High Transaction Velocity (8.00, 2.7x average), Unusual Transaction Time, Multiple Currency Conversions, Cross-border Transaction (France to Netherlands)","{'current_amount': 195645.19, 'avg_amount': 54349.425513, 'amount_diff_percent': 259.9765556918408, 'current_velocity': 8, 'avg_velocity': 2.9513, 'velocity_diff_percent': 171.06698742926847}"
121a2a79-92cc-4dca-8a4a-9b1037f8cade,2024-05-01,22:15:21,e51f6c72-9a9a-4ffb-963f-87b945ff0436,8db017e2-13e8-40bd-aee3-b92a09245398,Canada,France,PayPal,147161.88,CAD,7,True,False,0,False,False,True,0.5849877792109132,True,"High Transaction Amount ($147161.88, 2.7x average), High Transaction Velocity (7.00, 2.4x average), Unusual Transaction Time, Cross-border Transaction (Canada to France)","{'current_amount': 147161.88, 'avg_amount': 54349.425513, 'amount_diff_percent': 170.7698905939676, 'current_velocity': 7, 'avg_velocity': 2.9513, 'velocity_diff_percent': 137.1836140006099}"
04c730d7-f344-4eb7-858b-c751af107091,2024-10-11,18:12:41,18060be3-6605-41fe-8ab0-6e4b75f90780,2d47c63e-7961-47db-b2fc-d2edf9f78138,USA,Canada,Cryptocurrency,141250.63,USD,10,True,True,0,True,False,False,0.7284280818434646,True,"High Transaction Amount ($141250.63, 2.6x average), High Transaction Velocity (10.00, 3.4x average), Unusual Transaction Time, Multiple Currency Conversions, Cross-border Transaction (USA to Canada)","{'current_amount': 141250.63, 'avg_amount': 54349.425513, 'amount_diff_percent': 159.893510679729, 'current_velocity': 10, 'avg_velocity': 2.9513, 'velocity_diff_percent': 238.8337342865856}"
94bd283a-13f8-4f92-8f43-c172ddb244c5,2023-11-11,11:26:38,9b460546-2373-4ebf-b866-854349c4fd0f,25f5a43f-8ede-4361-89ce-56b71438f700,France,France,PayPal,5170.7,EUR,16,True,False,0,True,False,False,0.5787355972538127,True,"High Transaction Velocity (16.00, 5.4x average), Unusual Transaction Time","{'current_amount': 5170.7, 'avg_amount': 54349.425513, 'amount_diff_percent': -90.48619198603451, 'current_velocity': 16, 'avg_velocity': 2.9513, 'velocity_diff_percent': 442.13397485853693}"
f78c8ebe-69eb-4f5d-8afa-b53b733fb6d9,2024-04-20,17:22:24,2d612edb-754a-415f-9dd6-d3e5ea4bda7b,35113a32-e3b1-44f7-83aa-d5c685b7ccc8,Netherlands,UK,Payoneer,54115.23,EUR,9,True,False,3,True,False,False,0.6435572943534251,True,"High Transaction Velocity (9.00, 3.0x average), Unusual Transaction Time, Cross-border Transaction (Netherlands to UK)","{'current_amount': 54115.23, 'avg_amount': 54349.425513, 'amount_diff_percent': -0.43090706256679906, 'current_velocity': 9, 'avg_velocity': 2.9513, 'velocity_diff_percent': 204.95036085792702}"
c7762ea9-1e55-4999-a2f3-b9dd2a577f96,2024-07-23,09:38:34,f36485db-9d4b-4923-86d2-896f0d09fc4a,42409c76-08e1-4ee6-8133-a3e2d921fc34,Australia,Germany,PayPal,120194.21,AUD,12,False,False,2,True,False,False,0.7715274792437817,True,"High Transaction Amount ($120194.21, 2.2x average), High Transaction Velocity (12.00, 4.1x average), Cross-border Transaction (Australia to Germany)","{'current_amount': 120194.21, 'avg_amount': 54349.425513, 'amount_diff_percent': 121.15083805485742, 'current_velocity': 12, 'avg_velocity': 2.9513, 'velocity_diff_percent': 306.6004811439027}"
310f3feb-03f2-4076-9c3c-3afec82a5784,2024-09-14,17:58:33,76a13161-7ce9-4701-ad53-59fd62efa46d,395beffc-d912-4eb5-8ef7-408669511489,USA,Brazil,Cryptocurrency,141921.92,USD,16,False,False,1,True,False,False,0.6863095343114419,True,"High Transaction Amount ($141921.92, 2.6x average), High Transaction Velocity (16.00, 5.4x average), Cross-border Transaction (USA to Brazil)","{'current_amount': 141921.92, 'avg_amount': 54349.425513, 'amount_diff_percent': 161.1286479303324, 'current_velocity': 16, 'avg_velocity': 2.9513, 'velocity_diff_percent': 442.13397485853693}"
cc54bb23-bfde-4048-9cea-1ebcb4c6683a,2024-03-14,21:06:58,80883045-df6a-48b7-b600-fcda383d14d2,3f6d4df2-bff8-451f-8b3b-403f6e372c6f,Canada,Canada,UPI,82191.19,CAD,8,True,False,4,True,False,False,0.7214945114404432,True,"High Transaction Amount ($82191.19, 1.5x average), High Transaction Velocity (8.00, 2.7x average), Unusual Transaction Time","{'current_amount': 82191.19, 'avg_amount': 54349.425513, 'amount_diff_percent': 51.227339064219635, 'current_velocity': 8, 'avg_velocity': 2.9513, 'velocity_diff_percent': 171.06698742926847}"
942eb04b-3eeb-4da0-be4a-72c9a62b6156,2024-09-08,13:41:39,4affd387-84f9-4a9f-9420-9aaa0951a390,d13b02b2-6c5f-4c0e-8143-0e0ab2cb2b35,France,Netherlands,Cryptocurrency,89093.85,EUR,7,False,False,4,True,False,False,0.6864380858584682,True,"High Transaction Amount ($89093.85, 1.6x average), High Transaction Velocity (7.00, 2.4x average), Cross-border Transaction (France to Netherlands)","{'current_amount': 89093.85, 'avg_amount': 54349.425513, 'amount_diff_percent': 63.927859695019926, 'current_velocity': 7, 'avg_velocity': 2.9513, 'velocity_diff_percent': 137.1836140006099}"
b3fb638d-8504-465c-9674-c29fb9aa8634,2023-12-08,05:20:56,52e0797a-6e39-40cd-b651-9e0611a4f140,70a33992-5165-4ada-ab0f-1f5c59ffd411,Brazil,Japan,bank transfer,41928.18,BRL,7,True,False,0,True,False,False,0.5837561202755847,True,"High Transaction Velocity (7.00, 2.4x average), Unusual Transaction Time, Cross-border Transaction (Brazil to Japan)","{'current_amount': 41928.18, 'avg_amount': 54349.425513, 'amount_diff_percent': -22.85441915118114, 'current_velocity': 7, 'avg_velocity': 2.9513, 'velocity_diff_percent': 137.1836140006099}"
